"","ReturnPeriod","ReturnLevel","100LevelNum"
"1",0.999999582525564,1.1,53
"2",0.999998279887061,1.15789473684211,0
"3",0.999994045582936,1.21578947368421,0
"4",0.999975732497799,1.27368421052632,0
"5",0.999897602444689,1.33157894736842,0
"6",0.99946673615908,1.38947368421053,0
"7",0.99719081131265,1.44736842105263,0
"8",0.988609793094105,1.50526315789474,0
"9",0.967168845405671,1.56315789473684,0
"10",0.928784256102658,1.62105263157895,0
"11",0.873617968073746,1.67894736842105,0
"12",0.804072563282773,1.73684210526316,0
"13",0.722900229001099,1.79473684210526,0
"14",0.633116874654187,1.85263157894737,0
"15",0.538742540777898,1.91052631578947,0
"16",0.444940322885492,1.96842105263158,0
"17",0.356937305528759,2.02631578947368,0
"18",0.278800364843944,2.08421052631579,0
"19",0.212755883994172,2.14210526315789,0
"20",0.159156441592553,2.2,0
"21",0.0931804940623382,2.3,0
"22",0.0869248213041456,2.3126582278481,0
"23",0.0810771827227916,2.3253164556962,0
"24",0.0756164225359959,2.3379746835443,0
"25",0.0705211468058868,2.35063291139241,0
"26",0.0657699180662302,2.36329113924051,0
"27",0.0613416878421979,2.37594936708861,0
"28",0.0572159156045957,2.38860759493671,0
"29",0.0533730142624924,2.40126582278481,0
"30",0.0497942662759899,2.41392405063291,0
"31",0.0464620543747379,2.42658227848101,0
"32",0.0433597363016651,2.43924050632911,0
"33",0.0404715787947561,2.45189873417722,0
"34",0.0377827921013519,2.46455696202532,0
"35",0.0352792454115638,2.47721518987342,0
"36",0.0329476267265376,2.48987341772152,0
"37",0.0307753066143498,2.50253164556962,0
"38",0.0287504634718721,2.51518987341772,0
"39",0.0268621579214562,2.52784810126582,0
"40",0.0251002994384387,2.54050632911392,0
"41",0.0234557409816266,2.55316455696203,0
"42",0.0219202918424997,2.56582278481013,0
"43",0.0204866389209881,2.57848101265823,0
"44",0.0191482642336551,2.59113924050633,0
"45",0.0178993347625579,2.60379746835443,0
"46",0.0167345742536937,2.61645569620253,0
"47",0.0156491079767017,2.62911392405063,0
"48",0.0146383636144195,2.64177215189873,0
"49",0.0136978595928864,2.65443037974684,0
"50",0.01282317195245,2.66708860759494,0
"51",0.0120097999032857,2.67974683544304,0
"52",0.0112532484592557,2.69240506329114,0
"53",0.0105488938864088,2.70506329113924,0
"54",0.0098921875441584,2.71772151898734,0
"55",0.00927867224359841,2.73037974683544,0
"56",0.00870415974626502,2.74303797468354,0
"57",0.00816481693369928,2.75569620253165,0
"58",0.00765729595285446,2.76835443037975,0
"59",0.00717877422432215,2.78101265822785,0
"60",0.00672695513385059,2.79367088607595,0
"61",0.0063000164486514,2.80632911392405,0
"62",0.00589655970515701,2.81898734177215,0
"63",0.0055154288499505,2.83164556962025,0
"64",0.00515568694080687,2.84430379746835,0
"65",0.00481645572555222,2.85696202531646,0
"66",0.00449688839692254,2.86962025316456,0
"67",0.00419614771941608,2.88227848101266,0
"68",0.00391339445879386,2.89493670886076,0
"69",0.0036478205442458,2.90759493670886,0
"70",0.003398671515287,2.92025316455696,0
"71",0.00316526881957139,2.93291139240506,0
"72",0.00294702321401999,2.94556962025316,0
"73",0.00274342744635586,2.95822784810127,0
"74",0.00255403343922464,2.97088607594937,0
"75",0.00237841461382825,2.98354430379747,0
"76",0.00221612224069035,2.99620253164557,0
"77",0.00206668216325873,3.00886075949367,0
"78",0.00192952619483,3.02151898734177,0
"79",0.00180403185733654,3.03417721518987,0
"80",0.00168950692763173,3.04683544303797,0
"81",0.00158519511895638,3.05949367088608,0
"82",0.00149031988809644,3.07215189873418,0
"83",0.00140407980827547,3.08481012658228,0
"84",0.00132569307599899,3.09746835443038,0
"85",0.0012543969301974,3.11012658227848,0
"86",0.00118947511198439,3.12278481012658,0
"87",0.00113025771499485,3.13544303797468,0
"88",0.00107611672083207,3.14810126582278,0
"89",0.00102649081200971,3.16075949367089,0
"90",0.00098085084925179,3.17341772151899,0
"91",0.000938730140888454,3.18607594936709,0
"92",0.000899680505755723,3.19873417721519,0
"93",0.000863305661267968,3.21139240506329,0
"94",0.000829252767556149,3.22405063291139,0
"95",0.000797219535794566,3.23670886075949,0
"96",0.000766961228555093,3.24936708860759,0
"97",0.00073829042885003,3.2620253164557,0
"98",0.000711085154314818,3.2746835443038,0
"99",0.000685280653444082,3.2873417721519,0
"100",0.000660858394789846,3.3,0
